"Date","Open","High","Low","Close","Volume","Adj Close"
"20050128 00:00:00","117.49","117.55","116.61","117.43","60738900","112.46"
"20050131 00:00:00","117.95","118.25","117.71","118.16","52532700","113.16"
"20050201 00:00:00","118.25","119.08","118.1","118.91","49841200","113.88"
"20050202 00:00:00","119.06","119.59","118.9","119.27","52468900","114.22"
"20050203 00:00:00","119.06","119.16","118.57","118.96","48837100","113.93"
"20050204 00:00:00","119","120.43","118.98","120.23","50024600","115.14"
"20050207 00:00:00","120.25","120.52","119.96","120.07","45412000","114.99"
"20050208 00:00:00","120.17","120.65","120.07","120.21","39263500","115.12"
"20050209 00:00:00","120.42","120.49","119.25","119.31","55279400","114.26"
"20050210 00:00:00","119.66","120.02","119.26","119.74","45858600","114.67"
"20050211 00:00:00","119.7","121.04","119.46","120.77","53133000","115.66"
"20050214 00:00:00","120.69","120.86","120.48","120.68","32432100","115.57"
"20050215 00:00:00","120.8","121.43","120.68","121.13","43852700","116"
"20050216 00:00:00","120.93","121.46","120.67","121.21","55523000","116.08"
"20050217 00:00:00","121.23","121.33","120.22","120.23","58124000","115.14"
"20050218 00:00:00","120.24","120.48","119.9","120.39","47723300","115.3"
"20050222 00:00:00","119.9","120.47","118.58","118.6","80697600","113.58"
"20050223 00:00:00","118.93","119.57","118.62","119.45","68292600","114.39"
"20050224 00:00:00","119.24","120.32","118.98","120.24","68563600","115.15"
"20050225 00:00:00","120.27","121.67","120.18","121.43","60899900","116.29"
"20050228 00:00:00","121.15","121.3","120.04","120.63","69381300","115.52"
"20050301 00:00:00","120.82","121.52","120.78","121.23","47294400","116.1"
"20050302 00:00:00","120.76","121.93","120.65","121.17","64226500","116.04"
"20050303 00:00:00","121.66","121.9","120.7","121.22","61230800","116.09"
"20050304 00:00:00","122.05","122.83","121.79","122.73","56168500","117.54"
"20050307 00:00:00","122.66","123.25","122.4","122.79","43442400","117.59"
"20050308 00:00:00","122.67","123","122.11","122.33","44362000","117.15"
"20050309 00:00:00","121.97","122.29","120.96","120.97","73263600","115.85"
"20050310 00:00:00","121.2","121.5","120.4","121.24","65149000","116.11"
"20050311 00:00:00","121.31","121.72","120.16","120.39","57976500","115.3"
"20050314 00:00:00","120.61","121.16","120.28","121.14","36336400","116.01"
"20050315 00:00:00","121.42","121.46","120.08","120.14","62438500","115.06"
"20050316 00:00:00","119.7","120.16","118.9","119.12","74874200","114.08"
"20050317 00:00:00","119.31","119.74","118.98","119.36","62584200","114.31"
"20050318 00:00:00","119.11","119.53","118.15","118.54","60232000","113.97"
"20050321 00:00:00","118.71","118.78","117.76","118.1","61244300","113.55"
"20050322 00:00:00","118.37","118.93","116.9","116.9","92472400","112.39"
"20050323 00:00:00","116.95","117.72","116.75","117","70817300","112.49"
"20050324 00:00:00","117.46","117.99","117.06","117.14","51932500","112.62"
"20050328 00:00:00","117.42","117.94","117.31","117.31","46765500","112.79"
"20050329 00:00:00","117.14","117.9","116.25","116.53","71160300","112.04"
"20050330 00:00:00","116.78","118.2","116.77","118.18","62002100","113.62"
"20050331 00:00:00","118.19","118.46","117.87","117.96","64575400","113.41"
"20050401 00:00:00","118.63","118.99","116.91","117.43","95255300","112.9"
"20050404 00:00:00","117.36","117.86","116.74","117.63","71581200","113.09"
"20050405 00:00:00","117.78","118.38","117.67","118.19","46853900","113.63"
"20050406 00:00:00","118.45","118.95","118.18","118.6","53268200","114.03"
"20050407 00:00:00","118.41","119.26","118.32","119.24","46734600","114.64"
"20050408 00:00:00","119.17","119.21","118","118","63772900","113.45"
"20050411 00:00:00","118.29","118.42","117.83","118.09","44945000","113.54"
"20050412 00:00:00","117.89","119.06","117.07","118.7","86144800","114.12"
"20050413 00:00:00","118.56","118.8","117.13","117.3","65949000","112.78"
"20050414 00:00:00","117.4","117.5","115.77","115.77","96119800","111.31"
"20050415 00:00:00","115.74","116.2","114.1","114.15","128677300","109.75"
"20050418 00:00:00","114.12","114.96","113.96","114.5","100035200","110.08"
"20050419 00:00:00","115.1","115.53","114.83","115.41","64930100","110.96"
"20050420 00:00:00","115.38","115.63","113.55","113.8","107735900","109.41"
"20050421 00:00:00","114.79","116.21","114.38","116.01","86952200","111.54"
"20050422 00:00:00","115.74","116.5","114.27","115.57","88845800","111.11"
"20050425 00:00:00","115.86","116.5","115.72","116.33","52284100","111.84"
"20050426 00:00:00","115.96","116.77","115.15","115.2","72626000","110.76"
"20050427 00:00:00","114.86","116.07","114.44","115.65","84131900","111.19"
"20050428 00:00:00","115.27","115.68","114.2","114.2","72481500","109.8"
"20050429 00:00:00","115.07","115.87","113.97","115.75","103993800","111.29"
"20050502 00:00:00","116.07","116.41","115.52","116.4","56026400","111.91"
"20050503 00:00:00","116.07","116.85","115.69","116.6","86000300","112.1"
"20050504 00:00:00","116.65","117.75","116.28","117.5","81055700","112.97"
"20050505 00:00:00","117.67","118","116.74","117.46","96906700","112.93"
"20050506 00:00:00","117.93","117.99","117.06","117.09","67415400","112.58"
"20050509 00:00:00","117.21","118.08","117.05","117.82","43750500","113.28"
"20050510 00:00:00","117.36","117.5","116.39","116.6","74613500","112.1"
"20050511 00:00:00","116.93","117.4","115.85","117.24","91647400","112.72"
"20050512 00:00:00","117.32","117.59","115.95","115.95","95086800","111.48"
"20050513 00:00:00","116.3","116.62","114.8","115.72","85267000","111.26"
"20050516 00:00:00","115.7","116.84","115.66","116.8","49207000","112.3"
"20050517 00:00:00","116.41","117.7","116.16","117.58","61071800","113.05"
"20050518 00:00:00","118.09","119.08","118.01","118.79","77944900","114.21"
"20050519 00:00:00","119.02","119.41","118.7","119.29","61768100","114.69"
"20050520 00:00:00","119.34","119.39","118.74","119.12","46345500","114.53"
"20050523 00:00:00","119.21","120.04","119.19","119.78","51047900","115.16"
"20050524 00:00:00","119.44","119.83","119.2","119.5","50654100","114.89"
"20050525 00:00:00","119.35","119.87","118.83","119.41","47608800","114.81"
"20050526 00:00:00","119.79","120.21","119.62","120.05","43256200","115.42"
"20050527 00:00:00","120.06","120.25","119.8","120.25","24596100","115.61"
"20050531 00:00:00","120.08","120.17","119.4","119.48","43377200","114.87"
"20050601 00:00:00","119.52","120.92","119.45","120.5","69611000","115.85"
"20050602 00:00:00","120.23","120.84","120.1","120.76","39704500","116.1"
"20050603 00:00:00","120.55","120.89","119.73","120.15","60999400","115.52"
"20050606 00:00:00","119.95","120.2","119.55","120.04","36046400","115.41"
"20050607 00:00:00","120.39","121.25","120.01","120.13","66501300","115.5"
"20050608 00:00:00","120.43","120.59","119.67","119.91","46881200","115.29"
"20050609 00:00:00","119.74","120.58","119.44","120.48","56653300","115.83"
"20050610 00:00:00","120.56","120.65","119.6","120.2","36465300","115.57"
"20050613 00:00:00","119.94","121.08","119.81","120.58","49383200","115.93"
"20050614 00:00:00","120.45","121.2","120.38","120.86","33857100","116.2"
"20050615 00:00:00","121.16","121.24","120.23","121.09","53195600","116.42"
"20050616 00:00:00","121.09","121.64","120.92","121.4","46564500","116.72"
"20050617 00:00:00","121.54","121.9","120.49","121.36","51529400","117.15"
"20050620 00:00:00","121.08","121.84","120.94","121.4","41019400","117.19"
"20050621 00:00:00","121.5","121.65","121.03","121.47","39879800","117.26"
"20050622 00:00:00","121.68","121.94","121.07","121.57","46310100","117.35"
"20050623 00:00:00","121.32","121.6","119.83","119.86","62185600","115.7"
"20050624 00:00:00","119.88","120.01","118.84","118.98","58572500","114.85"
"20050627 00:00:00","118.97","119.41","118.75","119.15","48183800","115.02"
"20050628 00:00:00","119.4","120.24","119.37","120.15","41174200","115.98"
"20050629 00:00:00","120.37","120.4","119.76","119.83","42316500","115.67"
"20050630 00:00:00","120.22","120.32","118.95","119.18","62288800","115.05"
"20050701 00:00:00","119.45","119.8","119.21","119.53","49737500","115.38"
"20050705 00:00:00","119.25","120.65","119.19","120.49","51549000","116.31"
"20050706 00:00:00","120.39","120.65","119.41","119.48","52363600","115.34"
"20050707 00:00:00","118.29","119.95","118.26","119.95","103268800","115.79"
"20050708 00:00:00","119.97","121.32","119.72","121.32","64491200","117.11"
"20050711 00:00:00","121.33","122.1","121.31","121.94","49688300","117.71"
"20050712 00:00:00","121.99","122.63","121.64","122.26","51871100","118.02"
"20050713 00:00:00","122.27","122.52","121.99","122.43","41182300","118.18"
"20050714 00:00:00","122.98","123.44","122.49","122.91","63638800","118.65"
"20050715 00:00:00","122.79","123.04","122.36","122.84","56075900","118.58"
"20050718 00:00:00","122.5","122.63","122.05","122.35","56598400","118.11"
"20050719 00:00:00","122.71","123.11","122.41","123.02","59165700","118.75"
"20050720 00:00:00","122.59","123.73","122.3","123.44","69477000","119.16"
"20050721 00:00:00","123.55","123.61","122.47","122.72","101110900","118.46"
"20050722 00:00:00","122.88","123.56","122.63","123.54","52607100","119.26"
"20050725 00:00:00","123.41","123.95","122.85","123.19","57301600","118.92"
"20050726 00:00:00","123.23","123.53","122.95","123.34","42758800","119.06"
"20050727 00:00:00","123.5","123.89","123.05","123.79","43181600","119.5"
"20050728 00:00:00","123.96","124.64","123.64","124.57","47880700","120.25"
"20050729 00:00:00","124.41","124.63","123.5","123.74","62358100","119.45"
"20050801 00:00:00","123.83","124.04","123.45","123.65","40418200","119.36"
"20050802 00:00:00","123.87","124.6","123.74","124.39","45147400","120.08"
"20050803 00:00:00","124.25","124.74","124.12","124.72","36837200","120.39"
"20050804 00:00:00","124.23","124.31","123.57","123.72","50855600","119.43"
"20050805 00:00:00","123.45","123.98","122.67","122.88","53595500","118.62"
"20050808 00:00:00","123.15","123.41","122.38","122.65","47616000","118.4"
"20050809 00:00:00","123.06","123.59","122.87","123.39","47170000","119.11"
"20050810 00:00:00","123.82","124.5","122.82","123.33","72863700","119.05"
"20050811 00:00:00","123.27","124.03","123.01","123.82","58570200","119.53"
"20050812 00:00:00","123.57","123.69","122.75","123.06","54776900","118.79"
"20050815 00:00:00","123.22","123.87","122.83","123.82","36208500","119.53"
"20050816 00:00:00","123.44","123.52","122.09","122.21","71942100","117.97"
"20050817 00:00:00","122.19","122.87","122.03","122.2","62275100","117.96"
"20050818 00:00:00","122.05","122.56","121.84","122.19","53388600","117.95"
"20050819 00:00:00","122.63","122.82","122.2","122.47","39842100","118.22"
"20050822 00:00:00","122.58","123.23","121.88","122.47","69912000","118.22"
"20050823 00:00:00","122.5","122.61","121.15","122.24","55168600","118"
"20050824 00:00:00","121.94","122.73","121.09","121.15","79104600","116.95"
"20050825 00:00:00","121.35","121.67","121.21","121.59","35631100","117.37"
"20050826 00:00:00","121.48","121.49","120.68","120.76","61956800","116.57"
"20050829 00:00:00","120.41","121.78","120.38","121.69","56179200","117.47"
"20050830 00:00:00","121.25","121.3","120.39","121.05","74160200","116.85"
"20050831 00:00:00","121.19","122.66","120.74","122.58","102945200","118.33"
"20050901 00:00:00","122.52","123.15","121.14","122.49","74578700","118.24"
"20050902 00:00:00","122.85","122.88","122.04","122.27","47653400","118.03"
"20050906 00:00:00","122.66","123.8","122.65","123.7","57251300","119.41"
"20050907 00:00:00","123.63","124.13","123.46","123.91","41749700","119.61"
"20050908 00:00:00","123.66","124","123.31","123.5","39068700","119.22"
"20050909 00:00:00","123.83","124.74","123.8","124.6","43093900","120.28"
"20050912 00:00:00","124.45","124.67","124.27","124.35","33017600","120.04"
"20050913 00:00:00","124.13","124.42","123.52","123.66","58427500","119.37"
"20050914 00:00:00","123.74","123.92","123.02","123.21","57694600","118.94"
"20050915 00:00:00","123.5","123.65","122.9","123.15","73156900","118.88"
"20050916 00:00:00","123.3","123.74","122.87","123.5","75424100","119.72"
"20050919 00:00:00","123.47","123.55","122.64","123.09","53355300","119.33"
"20050920 00:00:00","123.2","123.61","121.87","122.05","84480300","118.32"
"20050921 00:00:00","121.79","121.87","120.78","120.91","94469100","117.21"
"20050922 00:00:00","120.95","121.66","120.44","121.34","84597200","117.63"
"20050923 00:00:00","121.24","121.89","120.9","121.44","59368100","117.73"
"20050926 00:00:00","122.02","122.24","121.08","121.58","70415400","117.86"
"20050927 00:00:00","121.52","121.99","121.02","121.55","66150800","117.83"
"20050928 00:00:00","121.93","122.12","121.2","121.67","58620500","117.95"
"20050929 00:00:00","121.55","122.86","121.08","122.66","66607700","118.91"
"20050930 00:00:00","122.62","123.04","121.74","123.04","47824200","119.28"
"20051003 00:00:00","122.96","123.34","122.45","122.6","50994800","118.85"
"20051004 00:00:00","122.79","123.03","121.16","121.22","60776300","117.51"
