"Date","Open","High","Low","Close","Volume","Adj Close"
"20030425 00:00:00","80.38","80.62","80.38","80.5","3600","38.11"
"20030428 00:00:00","80.56","81.02","80.56","80.84","600","38.27"
"20030429 00:00:00","80.7","80.96","80.12","80.19","2600","37.97"
"20030430 00:00:00","79.95","80.73","79.95","80.45","5200","38.09"
"20030501 00:00:00","80.84","80.84","80.23","80.39","7000","38.06"
"20030502 00:00:00","80.91","82.15","80.91","82.09","7800","38.87"
"20030505 00:00:00","82.22","82.71","82.22","82.65","27000","39.13"
"20030506 00:00:00","83.24","83.38","82.81","82.81","1400","39.21"
"20030507 00:00:00","82.85","83.5","82.63","83.5","6000","39.53"
"20030508 00:00:00","82.95","83.78","82.76","83.29","28000","39.43"
"20030509 00:00:00","83.5","84.04","83.34","84.04","2000","39.79"
"20030512 00:00:00","84.25","85.24","84.25","84.95","4800","40.22"
"20030513 00:00:00","84.87","85.53","84.84","85.53","13600","40.49"
"20030514 00:00:00","85.65","85.73","85.28","85.73","3000","40.59"
"20030515 00:00:00","86.15","86.15","85.86","85.98","1800","40.71"
"20030516 00:00:00","86.23","86.34","86.11","86.34","2800","40.88"
"20030519 00:00:00","85.9","85.9","85.5","85.5","8800","40.48"
"20030520 00:00:00","85.75","85.79","84.85","85.06","3200","40.27"
"20030521 00:00:00","86.09","87.37","86.09","87.37","800","41.37"
"20030522 00:00:00","87.3","87.46","87.14","87.44","2600","41.4"
"20030523 00:00:00","87.38","87.94","87.38","87.94","4000","41.64"
"20030527 00:00:00","87.4","89.58","87.4","89.58","6400","42.41"
"20030528 00:00:00","89.1","89.11","88.46","88.79","3600","42.04"
"20030529 00:00:00","88.6","88.6","88.03","88.06","5000","41.69"
"20030530 00:00:00","88.1","89.04","88.1","89.03","5200","42.15"
"20030602 00:00:00","89.65","90.35","89.65","90.04","6400","42.63"
"20030603 00:00:00","90","90.22","89.57","90.22","84400","42.71"
"20030604 00:00:00","90","91.32","90","91.22","9200","43.19"
"20030605 00:00:00","90.55","91.45","90.51","91.45","37200","43.3"
"20030606 00:00:00","91.4","91.91","91.4","91.54","83600","43.34"
"20030609 00:00:00","90.48","90.59","90.21","90.5","4800","42.85"
"20030610 00:00:00","91.12","91.12","90.61","91.09","8600","43.13"
"20030611 00:00:00","91.4","93.62","91.4","93.62","123800","44.32"
"20030612 00:00:00","93.65","93.96","92.76","93.17","35000","44.11"
"20030613 00:00:00","91.93","91.93","91.3","91.64","3800","43.39"
"20030616 00:00:00","91.5","91.75","90.96","91.75","10200","43.64"
"20030617 00:00:00","91","91.51","91","91.21","5000","43.38"
"20030618 00:00:00","90.85","90.87","90.74","90.76","800","43.17"
"20030619 00:00:00","90.73","91.3","90.61","90.98","5000","43.27"
"20030620 00:00:00","91.14","91.14","90.43","90.59","4400","43.08"
"20030623 00:00:00","90.11","90.11","89.48","89.89","8800","42.75"
